Date,Brands,Categories,Region,SKU,Temperature,CPI,PPI,Unemployment_Rate,Discounts,Weekly Sales
2010-09-05,JUICES_2,Beverage Mixes,Northeast,SKU_93,41.227777777777774,218.439,184.9,9.5,0.3757803122655242,0.0
2010-09-05,JUICES_1,Beverage Mixes,Midwest,SKU_81,41.227777777777774,218.439,184.9,9.5,0.15163941242110734,45.0
2010-09-05,JUICES_1,Beverage Mixes,West,SKU_99,41.227777777777774,218.439,184.9,9.5,0.3343397108130884,0.0
2010-09-05,JUICES_1,Beverage Mixes,South,SKU_98,41.227777777777774,218.439,184.9,9.5,0.2776034582242037,213.0
2010-09-05,JUICES_3,Beverage Mixes,Midwest,SKU_92,41.227777777777774,218.439,184.9,9.5,0.28635314076308754,285.0
2010-09-05,JUICES_2,Beverage Mixes,Midwest,SKU_96,41.227777777777774,218.439,184.9,9.5,0.2737776183295995,180.0
2010-09-05,JUICES_2,Beverage Mixes,West,SKU_95,41.227777777777774,218.439,184.9,9.5,0.2216475449808566,0.0
2010-09-05,JUICES_2,Beverage Mixes,South,SKU_94,41.227777777777774,218.439,184.9,9.5,0.18780354743999655,197.0
2010-09-05,JUICES_1,Beverage Mixes,Northeast,SKU_97,41.227777777777774,218.439,184.9,9.5,0.13005184293756408,132.0
2010-09-12,JUICES_3,Beverage Mixes,Northeast,SKU_89,39.827777777777776,218.439,184.9,9.5,0.3875628979204257,208.0
2010-09-12,JUICES_5,Beverage Mixes,South,SKU_83,39.827777777777776,218.439,184.9,9.5,0.18925611855087543,39.0
2010-09-12,JUICES_5,Beverage Mixes,West,SKU_84,39.827777777777776,218.439,184.9,9.5,0.2463494350047541,35.0
2010-09-12,JUICES_5,Beverage Mixes,Midwest,SKU_85,39.827777777777776,218.439,184.9,9.5,0.05892611517175708,245.0
2010-09-12,JUICES_4,Beverage Mixes,Northeast,SKU_86,39.827777777777776,218.439,184.9,9.5,0.17917815580093388,166.0
2010-09-12,JUICES_4,Beverage Mixes,South,SKU_91,39.827777777777776,218.439,184.9,9.5,0.32455186953262954,211.0
2010-09-12,JUICES_4,Beverage Mixes,West,SKU_87,39.827777777777776,218.439,184.9,9.5,0.28884521943744823,65.0
2010-09-12,JUICES_4,Beverage Mixes,Midwest,SKU_88,39.827777777777776,218.439,184.9,9.5,0.31511278254830294,234.0
2010-09-12,JUICES_3,Beverage Mixes,South,SKU_90,39.827777777777776,218.439,184.9,9.5,0.2233474590682089,71.0
2010-09-12,JUICES_5,Beverage Mixes,Northeast,SKU_82,39.827777777777776,218.439,184.9,9.5,0.37388210778945713,94.0
2010-09-12,JUICES_3,Beverage Mixes,Midwest,SKU_92,39.827777777777776,218.439,184.9,9.5,0.3005650919320879,183.0
2010-09-12,JUICES_1,Beverage Mixes,Midwest,SKU_81,39.827777777777776,218.439,184.9,9.5,0.1560804440525685,134.0
2010-09-12,JUICES_1,Beverage Mixes,West,SKU_99,39.827777777777776,218.439,184.9,9.5,0.3740103989953024,259.0
2010-09-12,JUICES_1,Beverage Mixes,South,SKU_98,39.827777777777776,218.439,184.9,9.5,0.24929825084605117,83.0
2010-09-12,JUICES_1,Beverage Mixes,Northeast,SKU_97,39.827777777777776,218.439,184.9,9.5,0.34409518338867123,177.0
2010-09-12,JUICES_3,Beverage Mixes,West,SKU_100,39.827777777777776,218.439,184.9,9.5,0.24275775307892522,265.0
2010-09-12,JUICES_2,Beverage Mixes,West,SKU_95,39.827777777777776,218.439,184.9,9.5,0.2237129953162142,128.0
2010-09-12,JUICES_2,Beverage Mixes,South,SKU_94,39.827777777777776,218.439,184.9,9.5,0.1758772643844489,169.0
2010-09-12,JUICES_2,Beverage Mixes,Northeast,SKU_93,39.827777777777776,218.439,184.9,9.5,0.06333844911048513,238.0
2010-09-12,JUICES_2,Beverage Mixes,Midwest,SKU_96,39.827777777777776,218.439,184.9,9.5,0.2428053988065192,140.0
2010-09-19,JUICES_3,Beverage Mixes,South,SKU_90,41.72777777777778,218.439,184.9,9.5,0.07788744403472875,140.0
2010-09-19,JUICES_5,Beverage Mixes,South,SKU_83,41.72777777777778,218.439,184.9,9.5,0.05074512025698858,282.0
2010-09-19,JUICES_5,Beverage Mixes,West,SKU_84,41.72777777777778,218.439,184.9,9.5,0.11472028788957409,94.0
2010-09-19,JUICES_5,Beverage Mixes,Midwest,SKU_85,41.72777777777778,218.439,184.9,9.5,0.13596669225545788,120.0
2010-09-19,JUICES_4,Beverage Mixes,Northeast,SKU_86,41.72777777777778,218.439,184.9,9.5,0.3993776174159136,111.0
2010-09-19,JUICES_4,Beverage Mixes,South,SKU_91,41.72777777777778,218.439,184.9,9.5,0.3539219092051705,156.0
2010-09-19,JUICES_4,Beverage Mixes,West,SKU_87,41.72777777777778,218.439,184.9,9.5,0.2521167682867898,67.0
2010-09-19,JUICES_4,Beverage Mixes,Midwest,SKU_88,41.72777777777778,218.439,184.9,9.5,0.10360475426331447,267.0
2010-09-19,JUICES_3,Beverage Mixes,Northeast,SKU_89,41.72777777777778,218.439,184.9,9.5,0.2937668456362314,33.0
2010-09-19,JUICES_5,Beverage Mixes,Northeast,SKU_82,41.72777777777778,218.439,184.9,9.5,0.38129637308740194,211.0
2010-09-19,JUICES_3,Beverage Mixes,West,SKU_100,41.72777777777778,218.439,184.9,9.5,0.10087033264512765,202.0
2010-09-19,JUICES_2,Beverage Mixes,Northeast,SKU_93,41.72777777777778,218.439,184.9,9.5,0.08789295357743779,128.0
2010-09-19,JUICES_2,Beverage Mixes,South,SKU_94,41.72777777777778,218.439,184.9,9.5,0.2304974153136346,213.0
2010-09-19,JUICES_2,Beverage Mixes,West,SKU_95,41.72777777777778,218.439,184.9,9.5,0.1892148828367059,75.0
2010-09-19,JUICES_2,Beverage Mixes,Midwest,SKU_96,41.72777777777778,218.439,184.9,9.5,0.19240174818705913,59.0
2010-09-19,JUICES_1,Beverage Mixes,Northeast,SKU_97,41.72777777777778,218.439,184.9,9.5,0.2143713903566422,250.0
2010-09-19,JUICES_1,Beverage Mixes,South,SKU_98,41.72777777777778,218.439,184.9,9.5,0.0661168273709216,62.0
2010-09-19,JUICES_1,Beverage Mixes,West,SKU_99,41.72777777777778,218.439,184.9,9.5,0.17555460030050646,153.0
2010-09-19,JUICES_1,Beverage Mixes,Midwest,SKU_81,41.72777777777778,218.439,184.9,9.5,0.08944460485032318,166.0
2010-09-19,JUICES_3,Beverage Mixes,Midwest,SKU_92,41.72777777777778,218.439,184.9,9.5,0.2432238312177048,46.0
2010-09-26,JUICES_4,Beverage Mixes,Midwest,SKU_88,41.077777777777776,218.439,184.9,9.5,0.09625193936499543,221.0
2010-09-26,JUICES_4,Beverage Mixes,West,SKU_87,41.077777777777776,218.439,184.9,9.5,0.20782507673114992,195.0
2010-09-26,JUICES_4,Beverage Mixes,South,SKU_91,41.077777777777776,218.439,184.9,9.5,0.38302366250858566,95.0
2010-09-26,JUICES_3,Beverage Mixes,Northeast,SKU_89,41.077777777777776,218.439,184.9,9.5,0.1897765437375376,65.0
2010-09-26,JUICES_5,Beverage Mixes,Midwest,SKU_85,41.077777777777776,218.439,184.9,9.5,0.19205908030954227,0.0
2010-09-26,JUICES_5,Beverage Mixes,West,SKU_84,41.077777777777776,218.439,184.9,9.5,0.10679229168678947,258.0
2010-09-26,JUICES_5,Beverage Mixes,South,SKU_83,41.077777777777776,218.439,184.9,9.5,0.29136314337555436,88.0
2010-09-26,JUICES_4,Beverage Mixes,Northeast,SKU_86,41.077777777777776,218.439,184.9,9.5,0.3097629343534691,0.0
2010-09-26,JUICES_3,Beverage Mixes,South,SKU_90,41.077777777777776,218.439,184.9,9.5,0.2766526641882914,221.0
2010-09-26,JUICES_5,Beverage Mixes,Northeast,SKU_82,41.077777777777776,218.439,184.9,9.5,0.24780064028906518,59.0
2010-09-26,JUICES_3,Beverage Mixes,Midwest,SKU_92,41.077777777777776,218.439,184.9,9.5,0.2521178113987121,261.0
2010-09-26,JUICES_1,Beverage Mixes,Midwest,SKU_81,41.077777777777776,218.439,184.9,9.5,0.14715125585333538,195.0
2010-09-26,JUICES_1,Beverage Mixes,West,SKU_99,41.077777777777776,218.439,184.9,9.5,0.16499016814006617,104.0
2010-09-26,JUICES_1,Beverage Mixes,South,SKU_98,41.077777777777776,218.439,184.9,9.5,0.301126763121641,170.0
2010-09-26,JUICES_1,Beverage Mixes,Northeast,SKU_97,41.077777777777776,218.439,184.9,9.5,0.27895373379146154,115.0
2010-09-26,JUICES_3,Beverage Mixes,West,SKU_100,41.077777777777776,218.439,184.9,9.5,0.2915784022090766,124.0
2010-09-26,JUICES_2,Beverage Mixes,West,SKU_95,41.077777777777776,218.439,184.9,9.5,0.25996670226751,262.0
2010-09-26,JUICES_2,Beverage Mixes,South,SKU_94,41.077777777777776,218.439,184.9,9.5,0.14746043673727,166.0
2010-09-26,JUICES_2,Beverage Mixes,Northeast,SKU_93,41.077777777777776,218.439,184.9,9.5,0.2417105558556351,277.0
2010-09-26,JUICES_2,Beverage Mixes,Midwest,SKU_96,41.077777777777776,218.439,184.9,9.5,0.0653163125835724,153.0
2010-09-05,PROTEIN_5,Dietary Supplements,Northeast,SKU_102,41.227777777777774,218.439,184.9,9.5,0.3373656707333705,367.7565444634918
2010-09-05,PROTEIN_3,Dietary Supplements,South,SKU_110,41.227777777777774,218.439,184.9,9.5,0.34072938375496187,380.91794497551354
2010-09-05,PROTEIN_5,Dietary Supplements,West,SKU_104,41.227777777777774,218.439,184.9,9.5,0.2897091398098475,385.31152658168605
2010-09-05,PROTEIN_5,Dietary Supplements,Midwest,SKU_105,41.227777777777774,218.439,184.9,9.5,0.21632798646166224,354.5343565572147
2010-09-05,PROTEIN_4,Dietary Supplements,Northeast,SKU_106,41.227777777777774,218.439,184.9,9.5,0.2990553054513746,368.0637849291511
2010-09-05,PROTEIN_4,Dietary Supplements,South,SKU_111,41.227777777777774,218.439,184.9,9.5,0.10547462793241194,400.41404502025733
2010-09-05,PROTEIN_4,Dietary Supplements,West,SKU_107,41.227777777777774,218.439,184.9,9.5,0.1544900856720567,399.03134154652184
2010-09-05,PROTEIN_4,Dietary Supplements,Midwest,SKU_108,41.227777777777774,218.439,184.9,9.5,0.22715640412627852,384.80886339008447
2010-09-05,PROTEIN_3,Dietary Supplements,Northeast,SKU_109,41.227777777777774,218.439,184.9,9.5,0.11410614244509228,384.0058699710723
2010-09-05,PROTEIN_5,Dietary Supplements,South,SKU_103,41.227777777777774,218.439,184.9,9.5,0.23830134355685556,390.9146125425659
2010-09-05,PROTEIN_3,Dietary Supplements,West,SKU_120,41.227777777777774,218.439,184.9,9.5,0.12568793611821993,385.00502564127925
2010-09-05,PROTEIN_2,Dietary Supplements,Northeast,SKU_113,41.227777777777774,218.439,184.9,9.5,0.2841074210358057,377.7379603313799
2010-09-05,PROTEIN_1,Dietary Supplements,Midwest,SKU_101,41.227777777777774,218.439,184.9,9.5,0.1545865253222649,371.84876270963724
2010-09-05,PROTEIN_1,Dietary Supplements,West,SKU_119,41.227777777777774,218.439,184.9,9.5,0.05793987000708398,398.2642768719285
2010-09-05,PROTEIN_1,Dietary Supplements,South,SKU_118,41.227777777777774,218.439,184.9,9.5,0.38438586120519647,370.3992489803737
2010-09-05,PROTEIN_3,Dietary Supplements,Midwest,SKU_112,41.227777777777774,218.439,184.9,9.5,0.06450331885959473,373.47755464000574
2010-09-05,PROTEIN_2,Dietary Supplements,Midwest,SKU_116,41.227777777777774,218.439,184.9,9.5,0.0759645009365937,410.3674351627267
2010-09-05,PROTEIN_2,Dietary Supplements,West,SKU_115,41.227777777777774,218.439,184.9,9.5,0.3477905780876343,377.519752117888
2010-09-05,PROTEIN_2,Dietary Supplements,South,SKU_114,41.227777777777774,218.439,184.9,9.5,0.38610068021900096,387.7841760453685
2010-09-05,PROTEIN_1,Dietary Supplements,Northeast,SKU_117,41.227777777777774,218.439,184.9,9.5,0.2568130126646195,379.87329183843764
2010-09-12,PROTEIN_3,Dietary Supplements,Northeast,SKU_109,39.827777777777776,218.439,184.9,9.5,0.35078792484063503,363.49155969102173
2010-09-12,PROTEIN_5,Dietary Supplements,South,SKU_103,39.827777777777776,218.439,184.9,9.5,0.21319824315175484,339.2960390386858
2010-09-12,PROTEIN_5,Dietary Supplements,West,SKU_104,39.827777777777776,218.439,184.9,9.5,0.18471747608697747,359.9107926060682
2010-09-12,PROTEIN_5,Dietary Supplements,Midwest,SKU_105,39.827777777777776,218.439,184.9,9.5,0.33118154740228345,407.99766123315476
2010-09-12,PROTEIN_4,Dietary Supplements,Northeast,SKU_106,39.827777777777776,218.439,184.9,9.5,0.15890818346050384,394.2409029712123
2010-09-12,PROTEIN_4,Dietary Supplements,South,SKU_111,39.827777777777776,218.439,184.9,9.5,0.09908740331968995,379.2780772877879
2010-09-12,PROTEIN_4,Dietary Supplements,West,SKU_107,39.827777777777776,218.439,184.9,9.5,0.20093888722466746,390.228234807742
2010-09-12,PROTEIN_4,Dietary Supplements,Midwest,SKU_108,39.827777777777776,218.439,184.9,9.5,0.26007379478705744,401.3735959778443
2010-09-12,PROTEIN_3,Dietary Supplements,South,SKU_110,39.827777777777776,218.439,184.9,9.5,0.35913564676530996,389.6547956292461
2010-09-12,PROTEIN_5,Dietary Supplements,Northeast,SKU_102,39.827777777777776,218.439,184.9,9.5,0.1805828910290052,436.52600147808533
2010-09-12,PROTEIN_3,Dietary Supplements,Midwest,SKU_112,39.827777777777776,218.439,184.9,9.5,0.38251222264876306,389.73389073191436
2010-09-12,PROTEIN_1,Dietary Supplements,Midwest,SKU_101,39.827777777777776,218.439,184.9,9.5,0.07650078925984248,355.5689167527876
2010-09-12,PROTEIN_1,Dietary Supplements,West,SKU_119,39.827777777777776,218.439,184.9,9.5,0.33567167720920915,387.607111437694
2010-09-12,PROTEIN_1,Dietary Supplements,South,SKU_118,39.827777777777776,218.439,184.9,9.5,0.2944527379062787,379.8007032784249
2010-09-12,PROTEIN_1,Dietary Supplements,Northeast,SKU_117,39.827777777777776,218.439,184.9,9.5,0.1809448542009076,406.6211608669363
2010-09-12,PROTEIN_3,Dietary Supplements,West,SKU_120,39.827777777777776,218.439,184.9,9.5,0.18821570890043055,407.063350697521
2010-09-12,PROTEIN_2,Dietary Supplements,West,SKU_115,39.827777777777776,218.439,184.9,9.5,0.05917858671001161,380.54736777874825
2010-09-12,PROTEIN_2,Dietary Supplements,South,SKU_114,39.827777777777776,218.439,184.9,9.5,0.10279380565190084,370.6763306315564
2010-09-12,PROTEIN_2,Dietary Supplements,Northeast,SKU_113,39.827777777777776,218.439,184.9,9.5,0.3436675826654323,391.31071530151775
2010-09-12,PROTEIN_2,Dietary Supplements,Midwest,SKU_116,39.827777777777776,218.439,184.9,9.5,0.3217423288146382,366.3722880011378
2010-09-19,PROTEIN_3,Dietary Supplements,South,SKU_110,41.72777777777778,218.439,184.9,9.5,0.20316753795768389,368.6791767279519
2010-09-19,PROTEIN_5,Dietary Supplements,South,SKU_103,41.72777777777778,218.439,184.9,9.5,0.30855277561461936,362.55671045955796
2010-09-19,PROTEIN_5,Dietary Supplements,West,SKU_104,41.72777777777778,218.439,184.9,9.5,0.053174856267323926,379.22854217542243
2010-09-19,PROTEIN_5,Dietary Supplements,Midwest,SKU_105,41.72777777777778,218.439,184.9,9.5,0.21631054851657872,375.7900844779462
2010-09-19,PROTEIN_4,Dietary Supplements,Northeast,SKU_106,41.72777777777778,218.439,184.9,9.5,0.08267010504368534,366.4153163083062
2010-09-19,PROTEIN_4,Dietary Supplements,South,SKU_111,41.72777777777778,218.439,184.9,9.5,0.13786056988879947,381.4890559175579
2010-09-19,PROTEIN_4,Dietary Supplements,West,SKU_107,41.72777777777778,218.439,184.9,9.5,0.27041146207068684,392.1369499678741
2010-09-19,PROTEIN_4,Dietary Supplements,Midwest,SKU_108,41.72777777777778,218.439,184.9,9.5,0.17747814418941915,384.1852699019183
2010-09-19,PROTEIN_3,Dietary Supplements,Northeast,SKU_109,41.72777777777778,218.439,184.9,9.5,0.07731063637304203,385.61016702806745
2010-09-19,PROTEIN_5,Dietary Supplements,Northeast,SKU_102,41.72777777777778,218.439,184.9,9.5,0.2726473175930878,342.358344509182
2010-09-19,PROTEIN_3,Dietary Supplements,West,SKU_120,41.72777777777778,218.439,184.9,9.5,0.15334250246602715,383.2929890629263
2010-09-19,PROTEIN_2,Dietary Supplements,Northeast,SKU_113,41.72777777777778,218.439,184.9,9.5,0.2025672499187235,372.6804489123303
2010-09-19,PROTEIN_2,Dietary Supplements,South,SKU_114,41.72777777777778,218.439,184.9,9.5,0.370065973341642,388.0642604009621
2010-09-19,PROTEIN_2,Dietary Supplements,West,SKU_115,41.72777777777778,218.439,184.9,9.5,0.316244342515886,378.159463729112
2010-09-19,PROTEIN_2,Dietary Supplements,Midwest,SKU_116,41.72777777777778,218.439,184.9,9.5,0.21993301891562944,336.1784656773665
2010-09-19,PROTEIN_1,Dietary Supplements,Northeast,SKU_117,41.72777777777778,218.439,184.9,9.5,0.29696181999315413,395.8869429299518
2010-09-19,PROTEIN_1,Dietary Supplements,South,SKU_118,41.72777777777778,218.439,184.9,9.5,0.24984867036862357,400.6480985962785
2010-09-19,PROTEIN_1,Dietary Supplements,West,SKU_119,41.72777777777778,218.439,184.9,9.5,0.1568070775563104,361.92377636211916
2010-09-19,PROTEIN_1,Dietary Supplements,Midwest,SKU_101,41.72777777777778,218.439,184.9,9.5,0.06712393534474527,369.9849023190675
2010-09-19,PROTEIN_3,Dietary Supplements,Midwest,SKU_112,41.72777777777778,218.439,184.9,9.5,0.05035303556388357,375.18156433094026
2010-09-26,PROTEIN_4,Dietary Supplements,Midwest,SKU_108,41.077777777777776,218.439,184.9,9.5,0.19223540808944511,383.40308898098755
2010-09-26,PROTEIN_4,Dietary Supplements,West,SKU_107,41.077777777777776,218.439,184.9,9.5,0.18397423729765616,419.4453745054403
2010-09-26,PROTEIN_4,Dietary Supplements,South,SKU_111,41.077777777777776,218.439,184.9,9.5,0.1898157271828958,354.2897367792636
2010-09-26,PROTEIN_3,Dietary Supplements,Northeast,SKU_109,41.077777777777776,218.439,184.9,9.5,0.16783010353969857,362.3416971020377
2010-09-26,PROTEIN_5,Dietary Supplements,Midwest,SKU_105,41.077777777777776,218.439,184.9,9.5,0.339455489724075,358.03236600549747
2010-09-26,PROTEIN_5,Dietary Supplements,West,SKU_104,41.077777777777776,218.439,184.9,9.5,0.1249213389705619,357.835234715202
2010-09-26,PROTEIN_5,Dietary Supplements,South,SKU_103,41.077777777777776,218.439,184.9,9.5,0.15510301858188874,345.70605551555656
2010-09-26,PROTEIN_4,Dietary Supplements,Northeast,SKU_106,41.077777777777776,218.439,184.9,9.5,0.18474244306782645,353.7316734177072
2010-09-26,PROTEIN_3,Dietary Supplements,South,SKU_110,41.077777777777776,218.439,184.9,9.5,0.3141694802152688,352.4458925899357
2010-09-26,PROTEIN_5,Dietary Supplements,Northeast,SKU_102,41.077777777777776,218.439,184.9,9.5,0.3008402730830122,347.0668752781352
2010-09-26,PROTEIN_3,Dietary Supplements,Midwest,SKU_112,41.077777777777776,218.439,184.9,9.5,0.34400408712986674,392.410859831414
2010-09-26,PROTEIN_1,Dietary Supplements,Midwest,SKU_101,41.077777777777776,218.439,184.9,9.5,0.11472085813590503,380.04675338849876
2010-09-26,PROTEIN_1,Dietary Supplements,West,SKU_119,41.077777777777776,218.439,184.9,9.5,0.20529882567203006,387.0811468735253
2010-09-26,PROTEIN_1,Dietary Supplements,South,SKU_118,41.077777777777776,218.439,184.9,9.5,0.34652684007630763,334.7734791372702
2010-09-26,PROTEIN_1,Dietary Supplements,Northeast,SKU_117,41.077777777777776,218.439,184.9,9.5,0.18506584849718488,386.7508234094402
2010-09-26,PROTEIN_3,Dietary Supplements,West,SKU_120,41.077777777777776,218.439,184.9,9.5,0.24328064350099915,342.64205575501575
2010-09-26,PROTEIN_2,Dietary Supplements,West,SKU_115,41.077777777777776,218.439,184.9,9.5,0.17481802292671308,340.83470009041304
2010-09-26,PROTEIN_2,Dietary Supplements,South,SKU_114,41.077777777777776,218.439,184.9,9.5,0.21578679556358,345.4347796991333
2010-09-26,PROTEIN_2,Dietary Supplements,Northeast,SKU_113,41.077777777777776,218.439,184.9,9.5,0.3912709117319528,361.66113260690844
2010-09-26,PROTEIN_2,Dietary Supplements,Midwest,SKU_116,41.077777777777776,218.439,184.9,9.5,0.28645027388736233,354.97443553370437
2010-10-03,COCOA_5,RTD Tea/Coffee,Northeast,SKU_2,36.05,218.711,186.6,9.4,0.27309552874183596,336.0
2010-10-03,COCOA_5,RTD Tea/Coffee,South,SKU_3,36.05,218.711,186.6,9.4,0.22376774447886916,397.0
2010-10-03,COCOA_5,RTD Tea/Coffee,West,SKU_4,36.05,218.711,186.6,9.4,0.0995190922402418,338.0
2010-10-03,COCOA_5,RTD Tea/Coffee,Midwest,SKU_5,36.05,218.711,186.6,9.4,0.3401222137148797,334.0
2010-10-03,COCOA_4,RTD Tea/Coffee,Northeast,SKU_6,36.05,218.711,186.6,9.4,0.10995349136983623,352.0
2010-10-03,COCOA_4,RTD Tea/Coffee,South,SKU_11,36.05,218.711,186.6,9.4,0.3568335716618772,344.0
2010-10-03,COCOA_4,RTD Tea/Coffee,West,SKU_7,36.05,218.711,186.6,9.4,0.13023915089373195,339.0
2010-10-03,COCOA_3,RTD Tea/Coffee,Northeast,SKU_9,36.05,218.711,186.6,9.4,0.2506912729862204,306.0
2010-10-03,COCOA_3,RTD Tea/Coffee,South,SKU_10,36.05,218.711,186.6,9.4,0.3327612572418922,372.0
2010-10-03,COCOA_4,RTD Tea/Coffee,Midwest,SKU_8,36.05,218.711,186.6,9.4,0.3060673589074475,325.0
2010-10-03,COCOA_3,RTD Tea/Coffee,Midwest,SKU_12,36.05,218.711,186.6,9.4,0.3479145659412024,358.0
2010-10-03,COCOA_3,RTD Tea/Coffee,West,SKU_20,36.05,218.711,186.6,9.4,0.390620083203809,322.0
2010-10-03,COCOA_1,RTD Tea/Coffee,West,SKU_19,36.05,218.711,186.6,9.4,0.14168168722040075,384.0
2010-10-03,COCOA_1,RTD Tea/Coffee,South,SKU_18,36.05,218.711,186.6,9.4,0.3179604013727961,372.0
2010-10-03,COCOA_1,RTD Tea/Coffee,Northeast,SKU_17,36.05,218.711,186.6,9.4,0.20642743779372347,363.0
2010-10-03,COCOA_1,RTD Tea/Coffee,Midwest,SKU_1,36.05,218.711,186.6,9.4,0.1667085044745802,299.0
2010-10-03,COCOA_2,RTD Tea/Coffee,West,SKU_15,36.05,218.711,186.6,9.4,0.20909236242821438,307.0
2010-10-03,COCOA_2,RTD Tea/Coffee,South,SKU_14,36.05,218.711,186.6,9.4,0.13889537540629396,329.0
2010-10-03,COCOA_2,RTD Tea/Coffee,Northeast,SKU_13,36.05,218.711,186.6,9.4,0.38366581776810793,390.0
2010-10-03,COCOA_2,RTD Tea/Coffee,Midwest,SKU_16,36.05,218.711,186.6,9.4,0.24861059021846293,336.0
2010-10-10,COCOA_3,RTD Tea/Coffee,Northeast,SKU_9,31.62777777777778,218.711,186.6,9.4,0.39513053609899706,340.0
2010-10-10,COCOA_5,RTD Tea/Coffee,Northeast,SKU_2,31.62777777777778,218.711,186.6,9.4,0.3145017263049015,370.0
2010-10-10,COCOA_5,RTD Tea/Coffee,South,SKU_3,31.62777777777778,218.711,186.6,9.4,0.23209486090339232,327.0
2010-10-10,COCOA_5,RTD Tea/Coffee,West,SKU_4,31.62777777777778,218.711,186.6,9.4,0.13787739756076045,312.0
2010-10-10,COCOA_5,RTD Tea/Coffee,Midwest,SKU_5,31.62777777777778,218.711,186.6,9.4,0.3287797468837581,338.0
2010-10-10,COCOA_4,RTD Tea/Coffee,Northeast,SKU_6,31.62777777777778,218.711,186.6,9.4,0.3539517071365911,343.0
2010-10-10,COCOA_4,RTD Tea/Coffee,South,SKU_11,31.62777777777778,218.711,186.6,9.4,0.3148610699629927,281.0
2010-10-10,COCOA_4,RTD Tea/Coffee,West,SKU_7,31.62777777777778,218.711,186.6,9.4,0.3777228459081836,320.0
2010-10-10,COCOA_4,RTD Tea/Coffee,Midwest,SKU_8,31.62777777777778,218.711,186.6,9.4,0.3327629977087934,328.0
2010-10-10,COCOA_3,RTD Tea/Coffee,South,SKU_10,31.62777777777778,218.711,186.6,9.4,0.20297462774420721,340.0
2010-10-10,COCOA_1,RTD Tea/Coffee,South,SKU_18,31.62777777777778,218.711,186.6,9.4,0.1666444189913603,316.0
2010-10-10,COCOA_3,RTD Tea/Coffee,Midwest,SKU_12,31.62777777777778,218.711,186.6,9.4,0.28949775864988636,321.0
2010-10-10,COCOA_3,RTD Tea/Coffee,West,SKU_20,31.62777777777778,218.711,186.6,9.4,0.2618817989756178,345.0
2010-10-10,COCOA_1,RTD Tea/Coffee,West,SKU_19,31.62777777777778,218.711,186.6,9.4,0.3921770486145385,317.0
2010-10-10,COCOA_1,RTD Tea/Coffee,Northeast,SKU_17,31.62777777777778,218.711,186.6,9.4,0.2717050318625647,335.0
2010-10-10,COCOA_1,RTD Tea/Coffee,Midwest,SKU_1,31.62777777777778,218.711,186.6,9.4,0.08782190181233415,287.0
2010-10-10,COCOA_2,RTD Tea/Coffee,West,SKU_15,31.62777777777778,218.711,186.6,9.4,0.16314621367085985,331.0
2010-10-10,COCOA_2,RTD Tea/Coffee,South,SKU_14,31.62777777777778,218.711,186.6,9.4,0.17611259840601312,314.0
2010-10-10,COCOA_2,RTD Tea/Coffee,Northeast,SKU_13,31.62777777777778,218.711,186.6,9.4,0.14142921322377838,309.0
2010-10-10,COCOA_2,RTD Tea/Coffee,Midwest,SKU_16,31.62777777777778,218.711,186.6,9.4,0.11063974903116838,309.0
2010-10-17,COCOA_3,RTD Tea/Coffee,Northeast,SKU_9,33.43333333333334,218.711,186.6,9.4,0.162504176159685,379.0
2010-10-17,COCOA_5,RTD Tea/Coffee,South,SKU_3,33.43333333333334,218.711,186.6,9.4,0.18902074061766727,310.0
2010-10-17,COCOA_5,RTD Tea/Coffee,West,SKU_4,33.43333333333334,218.711,186.6,9.4,0.08568983179104214,316.0
2010-10-17,COCOA_5,RTD Tea/Coffee,Midwest,SKU_5,33.43333333333334,218.711,186.6,9.4,0.24089469001794145,315.0
2010-10-17,COCOA_4,RTD Tea/Coffee,Northeast,SKU_6,33.43333333333334,218.711,186.6,9.4,0.1836448388038226,321.0
2010-10-17,COCOA_4,RTD Tea/Coffee,South,SKU_11,33.43333333333334,218.711,186.6,9.4,0.3892065456147438,320.0
2010-10-17,COCOA_4,RTD Tea/Coffee,West,SKU_7,33.43333333333334,218.711,186.6,9.4,0.3740777758516255,310.0
2010-10-17,COCOA_5,RTD Tea/Coffee,Northeast,SKU_2,33.43333333333334,218.711,186.6,9.4,0.3301991343726077,342.0
2010-10-17,COCOA_3,RTD Tea/Coffee,South,SKU_10,33.43333333333334,218.711,186.6,9.4,0.05047503821488193,307.0
2010-10-17,COCOA_4,RTD Tea/Coffee,Midwest,SKU_8,33.43333333333334,218.711,186.6,9.4,0.08540419630441182,293.0
2010-10-17,COCOA_3,RTD Tea/Coffee,Midwest,SKU_12,33.43333333333334,218.711,186.6,9.4,0.3065889365077092,292.0
2010-10-17,COCOA_1,RTD Tea/Coffee,Midwest,SKU_1,33.43333333333334,218.711,186.6,9.4,0.1753007130639977,343.0
2010-10-17,COCOA_1,RTD Tea/Coffee,West,SKU_19,33.43333333333334,218.711,186.6,9.4,0.38429826977658915,321.0
2010-10-17,COCOA_1,RTD Tea/Coffee,South,SKU_18,33.43333333333334,218.711,186.6,9.4,0.23819007607445175,313.0
2010-10-17,COCOA_1,RTD Tea/Coffee,Northeast,SKU_17,33.43333333333334,218.711,186.6,9.4,0.3516292926459763,324.0
